id,year,semester,courseId,courseName,department,departmentName,division,grade,className,capacity,confirmed,enrolled,remaining,isFull,demandExceedsCapacity,remainUpdatedAt,status
115-1-AB-B172-A-3-A,115,1,B172,亞太地區競爭力分析,AB,亞太工商管理學系,A,3,A,40,11,0,29,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C011-A-3-A,115,1,C011,作業管理,AB,亞太工商管理學系,A,3,A,75,75,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C022-A-3-A,115,1,C022,亞太人力資源管理,AB,亞太工商管理學系,A,3,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C143-A-3-A,115,1,C143,全球價值鍊與韌性管理,AB,亞太工商管理學系,A,3,A,40,5,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C151-A-3-A,115,1,C151,財務管理,AB,亞太工商管理學系,A,3,A,70,67,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C583-A-3-A,115,1,C583,企業資源規劃實務 (上),AB,亞太工商管理學系,A,3,A,35,35,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-C592-A-3-A,115,1,C592,管理資訊系統,AB,亞太工商管理學系,A,3,A,50,50,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-D021-A-4-A,115,1,D021,亞太工商管理專題(二),AB,亞太工商管理學系,A,4,A,53,53,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-D032-A-4-A,115,1,D032,亞太策略管理,AB,亞太工商管理學系,A,4,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-D703-A-4-A,115,1,D703,校外實習（暑）,AB,亞太工商管理學系,A,4,A,0,0,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-T011-L-1-,115,1,T011,研究方法,AB,亞太工商管理學系,L,1,,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-T501-L-1-,115,1,T501,產業分析-理論與實務,AB,亞太工商管理學系,L,1,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-T517-L-1-,115,1,T517,永續發展與管理議題,AB,亞太工商管理學系,L,1,,30,10,0,20,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-T527-L-1-,115,1,T527,進階行銷管理,AB,亞太工商管理學系,L,1,,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-V001-L-2-,115,1,V001,論文,AB,亞太工商管理學系,L,2,,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F091-M-1-,115,1,F091,研究方法,AB,亞太工商管理學系,M,1,,30,11,0,19,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F503-M-1-,115,1,F503,進階組織行為,AB,亞太工商管理學系,M,1,,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F513-M-1-,115,1,F513,全球生產網絡,AB,亞太工商管理學系,M,1,,40,19,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F583-M-1-,115,1,F583,產業分析-理論與實務,AB,亞太工商管理學系,M,1,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F699-M-1-,115,1,F699,進階消費者行為,AB,亞太工商管理學系,M,1,,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AB-F711-M-1-,115,1,F711,永續發展與管理議題,AB,亞太工商管理學系,M,1,,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-AE-A00A-A-1-A,115,1,A00A,經濟學原理(一),AE,應用經濟學系,A,1,A,80,63,0,17,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-A01A-A-1-A,115,1,A01A,會計學(一),AE,應用經濟學系,A,1,A,80,79,0,1,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-A091-A-1-A,115,1,A091,微積分（一）,AE,應用經濟學系,A,1,A,80,65,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-A57A-A-1-A,115,1,A57A,經濟學原理實作(一),AE,應用經濟學系,A,1,A,45,45,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-A511-A-2-A,115,1,A511,英文財經報導選讀,AE,應用經濟學系,A,2,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-B03A-A-2-A,115,1,B03A,統計學(一),AE,應用經濟學系,A,2,A,90,90,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-B10A-A-2-A,115,1,B10A,總體經濟學（一）,AE,應用經濟學系,A,2,A,70,70,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-B11A-A-2-A,115,1,B11A,個體經濟學(一),AE,應用經濟學系,A,2,A,70,70,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-B514-A-2-A,115,1,B514,經濟數學,AE,應用經濟學系,A,2,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C011-A-3-A,115,1,C011,貨幣銀行學,AE,應用經濟學系,A,3,A,70,62,0,8,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C021-A-3-A,115,1,C021,公共經濟學,AE,應用經濟學系,A,3,A,60,60,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C532-A-3-A,115,1,C532,總體經濟與景氣分析,AE,應用經濟學系,A,3,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C542-A-3-A,115,1,C542,計量經濟學,AE,應用經濟學系,A,3,A,30,26,0,4,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C543-A-3-A,115,1,C543,政治經濟學,AE,應用經濟學系,A,3,A,30,10,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C663-A-3-A,115,1,C663,環境與資源經濟學,AE,應用經濟學系,A,3,A,30,10,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C681-A-3-A,115,1,C681,產業組織理論,AE,應用經濟學系,A,3,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C702-A-3-A,115,1,C702,賽局理論與應用,AE,應用經濟學系,A,3,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-C01B-A-4-A,115,1,C01B,國際經濟學（二）,AE,應用經濟學系,A,4,A,60,45,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-D021-A-4-A,115,1,D021,商事法,AE,應用經濟學系,A,4,A,60,51,0,9,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-D50A-A-4-A,115,1,D50A,產業與公共政策專題討論,AE,應用經濟學系,A,4,A,30,9,0,21,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-D50B-A-4-A,115,1,D50B,金融與公共政策專題討論,AE,應用經濟學系,A,4,A,30,15,0,15,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F012-M-1-,115,1,F012,計量經濟學,AE,應用經濟學系,M,1,,30,13,0,17,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F014-M-1-,115,1,F014,個體經濟學,AE,應用經濟學系,M,1,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F015-M-1-,115,1,F015,總體經濟學,AE,應用經濟學系,M,1,,30,14,0,16,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F03A-M-1-,115,1,F03A,專題討論(一),AE,應用經濟學系,M,1,,30,12,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F564-M-1-,115,1,F564,全球經濟議題,AE,應用經濟學系,M,1,,30,3,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F03C-M-2-,115,1,F03C,專題討論（三）,AE,應用經濟學系,M,2,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F512-M-2-,115,1,F512,人力資源經濟學（一）,AE,應用經濟學系,M,2,,30,16,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F522-M-2-,115,1,F522,永續經濟研究,AE,應用經濟學系,M,2,,30,4,0,26,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F567-M-2-,115,1,F567,家庭經濟學,AE,應用經濟學系,M,2,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F583-M-2-,115,1,F583,時間序列分析(I),AE,應用經濟學系,M,2,,30,14,0,16,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F631-M-2-,115,1,F631,社會資料科學入門: Python應用分析,AE,應用經濟學系,M,2,,30,6,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-AE-F633-M-2-,115,1,F633,國際經濟組織,AE,應用經濟學系,M,2,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-EBA-N583-E-1-,115,1,N583,管理經濟學應用,EBA,高階經營管理碩士在職專班,E,1,,70,0,0,70,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EBA-N714-E-1-,115,1,N714,資訊科技實務與人工智慧倫理,EBA,高階經營管理碩士在職專班,E,1,,70,0,0,70,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EBA-N11C-E-2-,115,1,N11C,碩士論文(上),EBA,高階經營管理碩士在職專班,E,2,,80,0,0,80,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EBA-N561-E-2-,115,1,N561,企業參訪,EBA,高階經營管理碩士在職專班,E,2,,35,0,0,35,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-A01A-A-1-A,115,1,A01A,經濟學原理(一),FI,財務金融學系,A,1,A,70,64,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-A02A-A-1-A,115,1,A02A,會計學原理(一),FI,財務金融學系,A,1,A,75,70,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-A071-A-1-A,115,1,A071,金融倫理,FI,財務金融學系,A,1,A,70,70,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-A542-A-1-A,115,1,A542,消費者行為,FI,財務金融學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-A543-A-1-A,115,1,A543,領導與組織行為,FI,財務金融學系,A,1,A,30,29,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B02A-A-1-A,115,1,B02A,微積分（一）,FI,財務金融學系,A,1,A,70,60,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B01A-A-2-A,115,1,B01A,財務管理(一),FI,財務金融學系,A,2,A,90,83,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B07A-A-2-A,115,1,B07A,統計學(一),FI,財務金融學系,A,2,A,66,57,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B52A-A-2-A,115,1,B52A,中級會計學(一),FI,財務金融學系,A,2,A,60,36,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B541-A-2-A,115,1,B541,財金數值方法,FI,財務金融學系,A,2,A,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B662-A-2-A,115,1,B662,保險學,FI,財務金融學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B672-A-2-A,115,1,B672,管理經濟學,FI,財務金融學系,A,2,A,30,26,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B682-A-2-A,115,1,B682,當前金融問題分析,FI,財務金融學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B701-A-2-A,115,1,B701,不動產投資管理,FI,財務金融學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B601-A-3-A,115,1,B601,固定型收益證券,FI,財務金融學系,A,3,A,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-B751-A-3-A,115,1,B751,金融科技概論,FI,財務金融學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C001-A-3-A,115,1,C001,金融市場與機構,FI,財務金融學系,A,3,A,60,55,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C011-A-3-A,115,1,C011,期貨與選擇權,FI,財務金融學系,A,3,A,60,49,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C021-A-3-A,115,1,C021,公司理財專題,FI,財務金融學系,A,3,A,60,53,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C502-A-3-A,115,1,C502,投資策略理論與實務,FI,財務金融學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C531-A-3-A,115,1,C531,財務報表分析,FI,財務金融學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C613-A-3-A,115,1,C613,總體經濟學（二）,FI,財務金融學系,A,3,A,30,27,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C742-A-3-A,115,1,C742,國際競爭策略,FI,財務金融學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-C601-A-4-A,115,1,C601,銀行管理,FI,財務金融學系,A,4,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-D021-A-4-A,115,1,D021,財務管理個案研究,FI,財務金融學系,A,4,A,60,55,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-D512-A-4-A,115,1,D512,財務風險管理,FI,財務金融學系,A,4,A,30,29,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F001-M-1-,115,1,F001,計量經濟學,FI,財務金融學系,M,1,,30,26,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F00F-M-1-,115,1,F00F,專題研討(一),FI,財務金融學系,M,1,,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F011-M-1-,115,1,F011,財務理論,FI,財務金融學系,M,1,,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F021-M-1-,115,1,F021,金融機構管理,FI,財務金融學系,M,1,,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F525-M-1-,115,1,F525,金融服務行銷,FI,財務金融學系,M,1,,30,23,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F531-M-1-,115,1,F531,財務報表分析,FI,財務金融學系,M,1,,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F533-M-1-,115,1,F533,財務金融資訊分析,FI,財務金融學系,M,1,,30,2,0,28,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F542-M-1-,115,1,F542,公司理財,FI,財務金融學系,M,1,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F561-M-1-,115,1,F561,財務工程,FI,財務金融學系,M,1,,20,5,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F587-M-1-,115,1,F587,風險管理與保險,FI,財務金融學系,M,1,,30,12,0,18,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-G521-M-1-,115,1,G521,資產評價,FI,財務金融學系,M,1,,20,12,0,8,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F562-M-2-,115,1,F562,行為財務,FI,財務金融學系,M,2,,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-FI-F661-M-2-,115,1,F661,國際貿易與全球產業分析,FI,財務金融學系,M,2,,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O572-E-1-,115,1,O572,智慧商務與新媒體應用,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O586-E-1-,115,1,O586,財務管理,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O598-E-1-,115,1,O598,行銷與專案管理(上海班),IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O614-E-1-,115,1,O614,管理經濟學應用,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O627-E-1-,115,1,O627,創新服務管理,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O677-E-1-,115,1,O677,企業創新商業模式,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O689-E-1-,115,1,O689,人工智慧與人力資源管理,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O706-E-1-,115,1,O706,金融市場與投資,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O717-E-1-,115,1,O717,全球競爭力與經貿專題,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IBA-O763-E-1-,115,1,O763,數位轉型與碳經濟,IBA,國際高階經營管理碩士在職專班,E,1,,10,0,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-A011-A-1-A,115,1,A011,計算機概論,IM,資訊管理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-A101-A-1-A,115,1,A101,經濟學,IM,資訊管理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-A121-A-1-A,115,1,A121,企業管理,IM,資訊管理學系,A,1,A,60,57,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-A131-A-1-A,115,1,A131,程式設計,IM,資訊管理學系,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-A15B-A-2-A,115,1,A15B,物件導向程式設計Ⅱ,IM,資訊管理學系,A,2,A,60,59,0,1,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-B032-A-2-A,115,1,B032,行銷管理,IM,資訊管理學系,A,2,A,60,54,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-B07A-A-2-A,115,1,B07A,統計學(一),IM,資訊管理學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-B513-A-2-A,115,1,B513,網路規劃與管理實務,IM,資訊管理學系,A,2,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-C021-A-2-A,115,1,C021,電腦網路,IM,資訊管理學系,A,2,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D522-A-2-A,115,1,D522,資訊趨勢與商業英語實務,IM,資訊管理學系,A,2,A,30,25,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-B041-A-3-A,115,1,B041,資料結構,IM,資訊管理學系,A,3,A,60,55,0,5,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-C001-A-3-A,115,1,C001,系統分析與設計,IM,資訊管理學系,A,3,A,60,51,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-C051-A-3-A,115,1,C051,管理資訊系統,IM,資訊管理學系,A,3,A,60,51,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-C061-A-3-A,115,1,C061,專案管理,IM,資訊管理學系,A,3,A,60,49,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D011-A-4-A,115,1,D011,專案開發II,IM,資訊管理學系,A,4,A,60,49,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D032-A-4-A,115,1,D032,資訊倫理與法律,IM,資訊管理學系,A,4,A,60,50,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D535-A-4-A,115,1,D535,人工智慧系統與實務II,IM,資訊管理學系,A,4,A,15,11,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D584-A-4-A,115,1,D584,開放資料系統與實務II,IM,資訊管理學系,A,4,A,15,9,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D585-A-4-A,115,1,D585,社群網路系統與實務II,IM,資訊管理學系,A,4,A,15,8,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-D586-A-4-A,115,1,D586,資訊技術系統與實務II,IM,資訊管理學系,A,4,A,15,9,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F01A-M-1-,115,1,F01A,研究方法(一),IM,資訊管理學系,M,1,,30,18,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F021-M-1-,115,1,F021,資訊管理,IM,資訊管理學系,M,1,,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F03A-M-1-,115,1,F03A,書報討論(一),IM,資訊管理學系,M,1,,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F501-M-1-,115,1,F501,資訊檢索,IM,資訊管理學系,M,1,,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F502-M-1-,115,1,F502,資訊科技與競爭策略,IM,資訊管理學系,M,1,,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F504-M-1-,115,1,F504,資訊科技與服務創新,IM,資訊管理學系,M,1,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F57A-M-1-,115,1,F57A,資訊管理專題研討(一),IM,資訊管理學系,M,1,,30,5,0,25,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F652-M-1-,115,1,F652,數據分析與視覺化,IM,資訊管理學系,M,1,,30,26,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F653-M-1-,115,1,F653,投資理財實務,IM,資訊管理學系,M,1,,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F662-M-1-,115,1,F662,資訊與科技管理,IM,資訊管理學系,M,1,,30,21,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F011-M-2-,115,1,F011,書報討論(三),IM,資訊管理學系,M,2,,30,16,0,14,false,false,2026-08-29T21:00:11+00:00,ok
115-1-IM-F57C-M-2-,115,1,F57C,資訊管理專題研討(三),IM,資訊管理學系,M,2,,30,8,0,22,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LBA-O574-E-1-,115,1,O574,行政法實務分析,LBA,高階法律暨管理碩士在職專班,E,1,,30,0,0,30,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LBA-O616-E-1-,115,1,O616,當代熱點管理與法律專題,LBA,高階法律暨管理碩士在職專班,E,1,,70,0,0,70,false,false,2026-08-29T21:00:11+00:00,ok
115-1-LBA-O643-E-1-,115,1,O643,數位轉型與ESG法規政策,LBA,高階法律暨管理碩士在職專班,E,1,,30,0,0,30,false,false,2026-08-29T21:00:11+00:00,ok
